Brand,Product,Deal Price,Promotion Effectivity,Aisle,Grocery Store
"
                        PopCorners
                    ",Sea Salt Popped-Corn Chips,2 /$9.00,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Pop Corn Chocolate Bar, Kit Kat",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","S'Mores Style Truffle Graham Cookies, Célébration",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Jumbo Raisin Chocolate,$4.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ",Fries and Gravy Flavoured Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Dark Chocolate Covered Cranberries,$4.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Round Bite Size Tortilla Chips,$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Restaurant Style Tortilla Chips,$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Dare
                    ","Brownie Soft Cookies, Bear Paws",$4.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Takis
                    ",Dragon Sweet Chili Rolled Tortilla Chips,$3.69 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Sea Salt Flavoured Potato Snack, Poppables",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Honey BBQ Flavoured Potato Snacks, Poppables",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","White Cheddar Flavoured Potato Snack, Poppables",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Cheddar and Sour Cream Flavoured Chips Value Pack, Wavy",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Sea Salt and Pepper Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ","Chocolate and Nut Bar with Reese Peanut Butter, Oh H...",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Kind
                    ",Peanut Butter and Dark Chocolate Flavoured Granola B...,$8.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Roast Chicken Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Dill Pickle Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Kind
                    ","Almond, Sea Salt and Dark Chocolate Flavoured Granol...",$8.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        KandJu
                    ",Original Gummy Mix,$5.19 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        KandJu
                    ",Original Gummy Mix,$12.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Rold Gold
                    ","Tiny Twists Pretzels, Classic Style",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Rold Gold
                    ",Pretzels Sticks,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Rold Gold
                    ",Thins Pretzels Snack,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Fritos
                    ","BBQ Flavoured Corn Chips, Hoops",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Fritos
                    ",Original Flavoured Corn Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Fritos
                    ",Barbecue Flavoured Corn Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        KandJu
                    ",Original Gummy Mix,$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ","Chocolate Bar, Oh Henry!",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Munchies
                    ",Classic Snack Mix,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Munchies
                    ","BBQ Flavoured Snack Mix Variety Pack, Munchies",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Life Smart
                    ",Reduced Salt Mixed Nuts,$5.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Milk Chocolate Covered Peanuts,$4.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Cadbury
                    ","Salted Caramel Flavoured Chocolate Bar, Caramilk",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ",Reduced Fat Original Flavour Oven Baked Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Cheddar Cheese Mini Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ",Reduced Fat Bar-B-Q Flavoured Oven Baked Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Half-Coated Milk Chocolate and Chocolate Chip Butter...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Variety of Belgian Cookies,$16.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ","Crackers, Sociables",$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Wheat Thins
                    ",Multigrain Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Swiss Cheese Flavoured Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ","Smoky Bacon Flavoured Crackers, Bacon Dippers",$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Cheddar Cheese Bits Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Original Flavour Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Christie
                    ","Snowflake Cracker, Ritz",$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Cheddar Cheese Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Cheddar Cheese Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Christie
                    ",Holiday Cracker,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Mint Truffle Cookies, Celebration",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Strawberry and Crème Flavoured Truffle Butter Cookie...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ",Butter Cookies Topped with Milk Chocolate Cappuccino...,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",BBQ Ripples Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Ketchup Flavoured Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",Salt and Vinegar Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Selection
                    ",All Dressed Rippled Chips,$2.77 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Sweet Maui Onion Chips,$1.44 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Cream Pop Chocolate Bar, Smarties",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ",Spicy Dill Pickle Flavoured Chips,2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Cheese Flavoured Chips, Nacho",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Takis
                    ","Kaboom Ketchup and Sriracha Flavoured Tortilla Chip,...",$3.69 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Chips Ahoy!
                    ","Chocolate Chip Cookies, Chewy",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Chips Ahoy!
                    ",Chocolate Chunk Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Chips Ahoy!
                    ",Rainbow Chocolate Chips Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ",Double Stuffed Chocolate Sandwich Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ","Vanilla Flavoured Sandwich Cookies, Golden",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Chips Ahoy!
                    ",Triple Chocolate Chunks Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Terry's
                    ",Orange Flavoured Milk Chocolate,$5.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Chunky Drumstick Chocolate Bar, Kit Kat",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Mini Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ","Cheddar Cheese and Jalapeno Flavoured Crackers, Ritz",$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Ritz
                    ",Mini Crackers,$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Eggnog Truffle Cookies, Celebration",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Hershey's
                    ","Christmas Milk Chocolate, Kisses",$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Christie
                    ","Crackers, Toppables",$3.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nestlé
                    ","Chunky Chocolate Bar, Kit Kat",$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Chocolate Coated Fruit and Nuts,$12.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Lay's
                    ","Bar-B-Q Flavoured Chips, Value Pack",2 /$6.50,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Kinder Surprise
                    ",Milk Chocolate Eggs with Surprise Toy,$5.29 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ",Sweet and Salty Cocktail Mix,$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Charras
                    ",Corn Tostada,$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        M&M's
                    ",Milk Chocolate Candies with Peanuts,$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ",Oat Biscuits with Peanut Butter Filling,$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ",Tex Mex Cocktail Mix,$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ","Mixed Nuts, Almond, Cashew & Pistachio",$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Mini Butter Cookies with Real Milk Chocolate, Célébr...",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ","Brownies and White Chocolate Chunk Cookies, Tuxedo",$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Mackintosh's
                    ",Original Creamy Toffee,$0.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Nature Valley
                    ",Oat Biscuits with Coconut Butter Filling,$2.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Assorted Nut Tray,$7.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Dare
                    ","Birthday Cake Flavoured Cookies, Bear Paws",$4.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Takis
                    ",Mild Xplosion® Tortilla Chips,$3.69 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Almond and Nut Tray,$12.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Leclerc
                    ","Gingerbread Cookies Topped with Milk Chocolate, Cele...",$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ",Deluxe 50% Cashew Mixed Nuts,$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ",Bbq Fiesta Cocktail Mix,$3.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Oreo
                    ",Fudge Covered Chocolate Sandwich Cookies,$3.79 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ",Salted Cashews,$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ",Unsalted Mixed Nuts,$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Irresistibles
                    ",Nut and Peanut Tray,$12.99 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
"
                        Krispy Kernels
                    ",Unsalted Cashews,$7.49 ea.,"
Valid until Dec 6, 2023
",Snacks,Metro
